year,month,day,dep_time,dep_delay,arr_time,arr_delay,cancelled,carrier,tailnum,flight,origin,dest,air_time,distance,hour,min
2014,7,14,1229,84,1337,79,0,EV,N14991,4633,EWR,BTV,46,266,12,29
2014,7,14,931,-3,1039,-6,0,EV,N14542,4636,EWR,DCA,41,199,9,31
2014,7,14,1557,-2,1806,-8,0,EV,N18102,4638,EWR,SDF,99,642,15,57
2014,7,14,1048,16,1210,3,0,EV,N10156,4662,EWR,RDU,64,416,10,48
2014,7,14,722,-4,917,-12,0,EV,N29906,4676,EWR,GRR,98,605,7,22
2014,7,14,907,-3,1106,-8,0,EV,N11121,4678,EWR,MSP,154,1008,9,7
2014,7,14,1127,-2,1336,-16,0,EV,N19966,4679,EWR,JAX,113,820,11,27
2014,7,14,1728,-2,2046,82,0,EV,N604QX,4943,LGA,RDU,74,431,17,28
2014,7,14,2115,267,2333,290,0,EV,N14543,4701,EWR,DAY,81,533,21,15
2014,7,14,1229,18,1402,40,0,EV,N15555,4703,EWR,BTV,48,266,12,29
2014,7,14,1049,-9,1223,-14,0,EV,N14180,4711,EWR,STL,132,872,10,49
2014,7,14,923,-6,1108,-20,0,EV,N14905,4714,EWR,CLT,81,529,9,23
2014,7,14,615,0,818,13,0,EV,N710EV,4963,EWR,MSP,160,1008,6,15
2014,7,14,1026,-4,1221,-10,0,EV,N398CA,5005,LGA,CMH,74,479,10,26
2014,7,14,840,-5,1042,-33,0,EV,N719EV,5027,LGA,SAV,95,722,8,40
2014,7,14,828,-2,1017,-15,0,EV,N755EV,5057,LGA,CMH,83,479,8,28
2014,7,14,1930,224,2053,199,0,EV,N751EV,5185,LGA,RIC,57,292,19,30
2014,7,14,947,77,1126,62,0,EV,N730EV,5188,LGA,RDU,63,431,9,47
2014,7,14,2214,164,2327,134,0,EV,N740EV,5195,LGA,BNA,110,764,22,14
2014,7,14,1349,20,1449,0,0,EV,N614QX,5220,LGA,SYR,35,198,13,49
2014,7,14,945,0,1213,6,0,EV,N867AS,5237,LGA,CAE,92,617,9,45
2014,7,14,1438,-1,1546,-23,0,EV,N719EV,5259,LGA,ORF,41,296,14,38
2014,7,14,1003,-7,1225,-2,0,EV,N751EV,5325,LGA,GRR,94,618,10,3
2014,7,14,755,-4,951,2,0,EV,N750EV,5337,LGA,GSO,66,461,7,55
2014,7,14,2109,189,2245,183,0,EV,N391CA,5340,LGA,BGR,54,378,21,9
2014,7,14,905,-5,1115,-20,0,EV,N740EV,5299,LGA,CHS,91,641,9,5
2014,7,14,1357,-2,1518,-15,0,EV,N759EV,5404,LGA,BNA,115,764,13,57
2014,7,14,1532,-8,1709,-30,0,EV,N712EV,5509,LGA,GSO,70,461,15,32
2014,7,14,1036,66,1211,72,0,EV,N605QX,5453,LGA,MKE,114,738,10,36
2014,7,14,1048,98,1158,85,0,EV,N614QX,5457,LGA,SYR,36,198,10,48
2014,7,14,1406,41,1544,24,0,EV,N730EV,5469,LGA,CMH,76,479,14,6
2014,7,14,1105,-5,1227,-9,0,EV,N712EV,5587,LGA,BTV,41,258,11,5
2014,7,14,959,0,1108,-6,0,EV,N833AS,5711,JFK,IAD,42,228,9,59
2014,7,14,1424,-11,1601,-1,0,EV,N909EV,5713,LGA,IAD,74,229,14,24
2014,7,14,2251,201,30,216,0,EV,N834AS,5714,JFK,IAD,65,228,22,51
2014,7,14,555,-5,657,-18,0,EV,N835AS,5716,JFK,IAD,43,228,5,55
2014,7,14,957,-6,1115,-15,0,EV,N835AS,5736,LGA,IAD,45,229,9,57
2014,7,14,551,-9,702,-15,0,EV,N877AS,5747,LGA,IAD,45,229,5,51
2014,7,14,1556,46,1746,59,0,EV,N605QX,5609,LGA,BTV,42,258,15,56
2014,7,14,810,-4,1015,-7,0,EV,N14173,5678,EWR,CVG,98,569,8,10
2014,7,14,1230,2,1414,-4,0,EV,N15574,5796,EWR,CLT,79,529,12,30
2014,7,14,1255,12,1420,16,0,EV,N13958,5797,EWR,RIC,62,277,12,55
2014,7,14,2309,214,54,237,0,EV,N14907,6049,EWR,IAD,52,212,23,9
2014,7,14,1452,112,1728,193,0,EV,N11547,6054,EWR,IAD,113,212,14,52
2014,7,14,802,-7,1009,-12,0,EV,N14177,5992,EWR,OMA,169,1134,8,2
2014,7,14,1431,31,1615,24,0,EV,N26545,6081,EWR,MEM,145,946,14,31
2014,7,14,1608,7,1759,16,0,EV,N16918,6178,EWR,STL,144,872,16,8
2014,7,14,1656,26,2007,77,0,F9,N203FR,507,LGA,DEN,231,1620,16,56
2014,7,14,704,7,927,12,0,F9,N216FR,503,LGA,DEN,229,1620,7,4
2014,7,14,1326,-3,1610,11,0,FL,N988AT,160,LGA,ATL,138,762,13,26
2014,7,14,956,1,1214,-16,0,FL,N942AT,164,LGA,ATL,105,762,9,56
2014,7,14,2202,297,2333,298,0,FL,N951AT,186,LGA,CAK,79,397,22,2
2014,7,14,2341,109,142,113,0,EV,N13958,3809,EWR,CLT,81,529,23,41
2014,7,14,958,-2,1456,21,0,HA,N370HA,51,JFK,HNL,627,4983,9,58
2014,7,14,1203,-12,1328,-12,0,MQ,N816MQ,2773,LGA,CHO,50,305,12,3
2014,7,14,1108,9,1301,17,0,MQ,N844MQ,2789,LGA,ILM,70,500,11,8
2014,7,14,1457,-3,1716,26,0,MQ,N654MQ,2793,JFK,CMH,88,483,14,57
2014,7,14,1349,-10,1556,2,0,MQ,N825MQ,2796,LGA,DAY,90,549,13,49
2014,7,14,1220,0,1359,4,0,MQ,N3AEMQ,2876,LGA,STL,126,888,12,20
2014,7,14,804,-11,943,-7,0,MQ,N507MQ,2809,LGA,STL,134,888,8,4
2014,7,14,628,-1,810,-9,0,MQ,N3AEMQ,2810,LGA,DTW,77,502,6,28
2014,7,14,958,-2,1137,-3,0,MQ,N500MQ,2919,LGA,STL,128,888,9,58
2014,7,14,1514,19,1658,23,0,MQ,N502MQ,3029,LGA,STL,130,888,15,14
2014,7,14,1452,-8,1638,-12,0,MQ,N1EAMQ,2995,LGA,CMH,78,479,14,52
2014,7,14,2149,109,2329,124,0,MQ,N802MQ,3011,LGA,RIC,82,292,21,49
2014,7,14,1259,-6,1422,-3,0,MQ,N856MQ,3012,LGA,RIC,54,292,12,59
2014,7,14,2021,52,2224,85,0,MQ,N816MQ,3099,LGA,ORF,52,296,20,21
2014,7,14,1455,-5,1635,-10,0,MQ,N857MQ,3199,LGA,GSO,74,461,14,55
2014,7,14,2249,354,41,371,0,MQ,N618MQ,3169,JFK,ORF,51,290,22,49
2014,7,14,1054,-6,1203,-12,0,MQ,N846MQ,3225,JFK,DCA,40,213,10,54
2014,7,14,2019,39,2208,53,0,MQ,N527MQ,2839,LGA,STL,135,888,20,19
2014,7,14,1322,-3,1456,-4,0,MQ,N511MQ,3305,LGA,RDU,63,431,13,22
2014,7,14,759,-1,915,-5,0,MQ,N0EGMQ,3370,JFK,DCA,45,213,7,59
2014,7,14,1454,-6,1645,0,0,MQ,N685MQ,3231,JFK,PIT,70,340,14,54
2014,7,14,1257,-8,1505,0,0,MQ,N837MQ,3340,LGA,TYS,101,647,12,57
2014,7,14,857,-8,1033,-12,0,MQ,N516MQ,3404,LGA,RDU,65,431,8,57
2014,7,14,1152,-7,1333,-11,0,MQ,N525MQ,3281,LGA,CMH,71,479,11,52
2014,7,14,1942,62,2232,127,0,MQ,N525MQ,3349,LGA,LIT,159,1085,19,42
2014,7,14,1234,-6,1403,-12,0,MQ,N804MQ,3361,JFK,RDU,67,427,12,34
2014,7,14,2223,303,5,315,0,MQ,N0EGMQ,3365,JFK,DCA,45,213,22,23
2014,7,14,1255,-5,1401,-14,0,MQ,N0EGMQ,3386,JFK,DCA,43,213,12,55
2014,7,14,1337,-8,1515,-15,0,MQ,N518MQ,3391,LGA,CMH,74,479,13,37
2014,7,14,738,-7,842,-13,0,MQ,N502MQ,3433,LGA,BNA,111,764,7,38
2014,7,14,857,52,1050,40,0,EV,N709EV,5151,LGA,CLT,78,544,8,57
2014,7,14,626,-3,829,0,0,MQ,N509MQ,3547,LGA,XNA,166,1147,6,26
2014,7,14,852,-8,1009,-21,0,MQ,N837MQ,3550,LGA,ORF,50,296,8,52
2014,7,14,1455,-5,1703,-7,0,MQ,N516MQ,3553,LGA,XNA,159,1147,14,55
2014,7,14,728,-12,854,-26,0,MQ,N855MQ,3565,LGA,GSO,70,461,7,28
2014,7,14,1237,-3,1400,5,0,MQ,N9EAMQ,3461,LGA,BNA,113,764,12,37
2014,7,14,805,-5,941,-9,0,MQ,N804MQ,3465,JFK,RDU,69,427,8,5
2014,7,14,1056,16,1244,29,0,MQ,N6EAMQ,3466,LGA,RDU,61,431,10,56
2014,7,14,943,-2,1135,-5,0,MQ,N1EAMQ,3478,LGA,DTW,83,502,9,43
2014,7,14,653,-2,826,-4,0,MQ,N844MQ,3531,LGA,RDU,64,431,6,53
2014,7,14,107,267,344,324,0,MQ,N804MQ,3535,JFK,CMH,80,483,1,7
2014,7,14,2123,353,2332,342,0,MQ,N844MQ,3588,LGA,SDF,108,659,21,23
2014,7,14,1150,-5,1333,-2,0,MQ,N855MQ,3591,LGA,RDU,66,431,11,50
2014,7,14,1105,10,1309,19,0,MQ,N521MQ,3592,LGA,DTW,81,502,11,5
2014,7,14,839,-1,1059,9,0,MQ,N802MQ,3599,LGA,SDF,111,659,8,39
2014,7,14,822,-8,1008,-7,0,MQ,N542MQ,3407,LGA,CMH,77,479,8,22
2014,7,14,1451,-9,1622,-18,0,MQ,N509MQ,3408,LGA,RDU,69,431,14,51
2014,7,14,817,-13,1014,-11,0,MQ,N825MQ,3419,LGA,DAY,86,549,8,17
2014,7,14,1504,4,1651,-9,0,MQ,N6EAMQ,3631,LGA,DTW,77,502,15,4
2014,7,14,748,-11,859,-20,0,MQ,N816MQ,3644,LGA,RIC,55,292,7,48
2014,7,14,2053,24,2257,38,0,MQ,N837MQ,3573,LGA,CMH,89,479,20,53
2014,7,14,1520,-5,1644,-1,0,MQ,N514MQ,3654,LGA,BNA,108,764,15,20
2014,7,14,2136,381,122,451,0,EV,N14573,5811,EWR,JAX,116,820,21,36
2014,7,14,838,98,1000,100,0,EV,N16559,5820,EWR,BNA,114,748,8,38
2014,7,14,738,-11,927,-21,0,EV,N14953,5822,EWR,DAY,89,533,7,38
2014,7,14,1623,-2,1937,-2,0,UA,N75429,1284,EWR,SFO,340,2565,16,23
2014,7,14,801,2,1038,22,0,UA,N16217,1285,LGA,DEN,239,1620,8,1
2014,7,14,831,1,1142,-2,0,UA,N13113,1289,EWR,SFO,345,2565,8,31
2014,7,14,1340,11,1651,9,0,UA,N76515,1293,EWR,SFO,349,2565,13,40
2014,7,14,853,-1,1141,-15,0,UA,N69826,1401,EWR,MIA,148,1085,8,53
2014,7,14,2152,203,138,245,0,UA,N57868,1416,EWR,LAX,318,2454,21,52
2014,7,14,2246,277,137,292,0,UA,N16701,1437,EWR,DFW,188,1372,22,46
2014,7,14,1515,11,1740,12,0,UA,N14219,1438,LGA,DEN,234,1620,15,15
2014,7,14,558,-7,854,-10,0,UA,N28457,1439,EWR,LAX,323,2454,5,58
2014,7,14,600,0,722,4,0,UA,N27722,1452,LGA,ORD,120,733,6,0
2014,7,14,1759,30,2302,129,0,UA,N79279,1479,EWR,LAX,334,2454,17,59
2014,7,14,2023,83,2241,80,0,UA,N37263,1481,EWR,PHX,290,2133,20,23
2014,7,14,13,188,313,163,0,UA,N64809,1482,EWR,SFO,335,2565,0,13
2014,7,14,1558,6,1732,-2,0,UA,N38424,1492,EWR,ORD,117,719,15,58
2014,7,14,1418,18,1652,-3,0,UA,N78448,1493,EWR,LAX,315,2454,14,18
2014,7,14,700,0,922,16,0,UA,N69810,1506,EWR,DEN,236,1605,7,0
2014,7,14,915,-2,1311,-16,0,UA,N27724,1519,EWR,STT,207,1634,9,15
2014,7,14,2041,95,2353,85,0,UA,N37474,1526,EWR,LAX,323,2454,20,41
2014,7,14,1054,-2,1353,3,0,UA,N69804,1536,EWR,LAX,331,2454,10,54
2014,7,14,1755,12,2100,13,0,UA,N37290,1544,EWR,SAN,330,2425,17,55
2014,7,14,632,47,900,48,0,UA,N34282,1545,EWR,IAH,177,1400,6,32
2014,7,14,131,242,401,218,0,UA,N75433,1552,EWR,PBI,127,1023,1,31
2014,7,14,1431,1,1756,2,0,UA,N24202,1554,EWR,SFO,353,2565,14,31
2014,7,14,1317,7,1626,15,0,UA,N17105,1564,EWR,LAX,330,2454,13,17
2014,7,14,2020,115,2351,125,0,UA,N68805,1588,EWR,MIA,152,1085,20,20
2014,7,14,1734,144,2011,120,0,UA,N12109,1600,EWR,LAX,320,2454,17,34
2014,7,14,1259,9,1540,-6,0,UA,N27722,1601,EWR,FLL,143,1065,12,59
2014,7,14,1206,0,1414,2,0,UA,N37420,1612,EWR,DEN,228,1605,12,6
2014,7,14,1227,-4,1535,-8,0,UA,N66814,1615,EWR,SFO,349,2565,12,27
2014,7,14,1523,-2,1805,-10,0,UA,N36272,1618,EWR,TPA,137,997,15,23
2014,7,14,957,-4,1227,-18,0,UA,N12225,1619,EWR,TPA,134,997,9,57
2014,7,14,34,157,323,142,0,UA,N37462,3,EWR,LAX,334,2454,0,34
2014,7,14,909,-6,1330,-27,0,UA,N68061,15,EWR,HNL,590,4962,9,9
2014,7,14,1142,-5,1453,-8,0,UA,N76508,73,EWR,SFO,351,2565,11,42
2014,7,14,1743,47,2018,41,0,UA,N802UA,202,EWR,LAS,292,2227,17,43
2014,7,14,811,11,937,-2,0,UA,N827UA,203,EWR,CLE,64,404,8,11
2014,7,14,1002,2,1127,6,0,UA,N802UA,206,EWR,ORD,113,719,10,2
2014,7,14,1328,1,1620,-7,0,UA,N487UA,223,EWR,MIA,146,1085,13,28
2014,7,14,1515,90,1636,89,0,UA,N815UA,224,EWR,ORD,113,719,15,15
2014,7,14,2123,117,131,176,0,UA,N463UA,237,EWR,PDX,316,2434,21,23
2014,7,14,928,33,1214,12,0,UA,N494UA,253,EWR,SEA,318,2402,9,28
2014,7,14,1541,11,2002,75,0,UA,N587UA,257,JFK,SFO,354,2586,15,41
2014,7,14,1502,7,1804,5,0,UA,N492UA,259,EWR,RSW,158,1068,15,2
2014,7,14,1456,4,1558,-6,0,UA,N436UA,261,EWR,BOS,40,200,14,56
2014,7,14,1439,10,1604,-5,0,UA,N813UA,279,EWR,CLE,63,404,14,39
2014,7,14,2341,142,227,155,0,UA,N418UA,305,EWR,DEN,234,1605,23,41
2014,7,14,700,0,943,13,0,UA,N830UA,307,EWR,LAS,302,2227,7,0
2014,7,14,741,-6,852,-23,0,UA,N441UA,312,EWR,ORD,116,719,7,41
2014,7,14,1512,17,1736,-19,0,UA,N430UA,315,EWR,MCO,125,937,15,12
2014,7,14,2126,76,130,158,0,UA,N413UA,319,EWR,LAS,297,2227,21,26
2014,7,14,1049,-3,1311,-22,0,UA,N472UA,321,EWR,IAH,181,1400,10,49
2014,7,14,1257,-2,1544,-3,0,UA,N448UA,327,LGA,IAH,187,1416,12,57
2014,7,14,657,-3,837,6,0,UA,N432UA,331,LGA,ORD,119,733,6,57
2014,7,14,900,0,1025,-6,0,UA,N412UA,333,LGA,ORD,116,733,9,0
2014,7,14,755,73,1030,95,0,UA,N522UA,343,LGA,DEN,237,1620,7,55
2014,7,14,2236,337,210,382,0,UA,N424UA,346,EWR,PBI,135,1023,22,36
2014,7,14,1152,11,1405,-8,0,UA,N480UA,347,EWR,IAH,176,1400,11,52
2014,7,14,2151,221,149,275,0,UA,N460UA,357,EWR,TPA,129,997,21,51
2014,7,14,1022,-5,1307,-8,0,UA,N443UA,365,LGA,IAH,182,1416,10,22
2014,7,14,1539,-1,1815,-14,0,UA,N414UA,369,EWR,MCO,137,937,15,39
2014,7,14,543,-2,803,-16,0,UA,N442UA,374,LGA,IAH,178,1416,5,43
2014,7,14,2258,89,205,110,0,UA,N809UA,388,EWR,IAH,185,1400,22,58
2014,7,14,852,-3,1138,-3,0,UA,N415UA,412,LGA,IAH,185,1416,8,52
2014,7,14,2323,145,219,149,0,UA,N498UA,414,EWR,MCO,119,937,23,23
2014,7,14,607,-8,918,-14,0,UA,N597UA,415,JFK,SFO,350,2586,6,7
2014,7,14,4,224,252,206,0,UA,N487UA,418,EWR,SAT,203,1569,0,4
2014,7,14,941,146,1212,141,0,UA,N403UA,425,LGA,IAH,183,1416,9,41
2014,7,14,624,-6,913,-14,0,UA,N512UA,441,JFK,LAX,321,2475,6,24
2014,7,14,825,-5,1109,-18,0,UA,N518UA,443,JFK,LAX,322,2475,8,25
2014,7,14,2215,106,115,91,0,UA,N597UA,445,JFK,LAX,332,2475,22,15
2014,7,14,1628,32,1758,23,0,UA,N841UA,450,EWR,CLE,69,404,16,28
2014,7,14,929,-1,1215,-15,0,UA,N454UA,464,EWR,FLL,143,1065,9,29
2014,7,14,1302,2,1506,-3,0,UA,N469UA,469,EWR,PHX,283,2133,13,2
2014,7,14,632,-6,912,-14,0,UA,N841UA,483,EWR,AUS,195,1504,6,32
2014,7,14,647,-3,941,-6,0,UA,N459UA,491,EWR,PDX,332,2434,6,47
2014,7,14,632,11,918,14,0,UA,N487UA,495,EWR,TPA,130,997,6,32
2014,7,14,858,-2,1201,-12,0,UA,N845UA,497,EWR,SFO,345,2565,8,58
2014,7,14,1556,-4,1715,-23,0,UA,N818UA,499,LGA,ORD,117,733,15,56
2014,7,14,1703,-3,2208,82,0,UA,N505UA,512,JFK,SFO,351,2586,17,3
2014,7,14,2244,255,140,208,0,UA,N568UA,514,JFK,SFO,333,2586,22,44
2014,7,14,727,7,930,-10,0,UA,N826UA,528,EWR,PHX,285,2133,7,27
2014,7,14,1835,40,2249,100,0,UA,N589UA,535,JFK,LAX,321,2475,18,35
2014,7,14,856,-4,1208,-9,0,UA,N588UA,541,JFK,SFO,345,2586,8,56
2014,7,14,1208,69,1341,80,0,UA,N435UA,549,EWR,ORD,116,719,12,8
2014,7,14,659,-1,1004,9,0,UA,N839UA,590,EWR,LAX,317,2454,6,59
2014,7,14,656,-3,935,-34,0,UA,N484UA,606,EWR,SEA,319,2402,6,56
2014,7,14,1018,-1,1334,-6,0,UA,N502UA,642,JFK,SFO,343,2586,10,18
2014,7,14,2329,209,237,197,0,UA,N850UA,646,EWR,LAX,326,2454,23,29
2014,7,14,957,-3,1129,4,0,UA,N464UA,673,LGA,ORD,112,733,9,57
2014,7,14,757,-2,1114,11,0,UA,N821UA,680,EWR,LAX,338,2454,7,57
2014,7,14,1502,-3,1628,-17,0,UA,N406UA,685,LGA,ORD,115,733,15,2
2014,7,14,1832,31,2121,105,0,UA,N832UA,691,LGA,ORD,116,733,18,32
2014,7,14,2211,130,2326,110,0,UA,N815UA,695,LGA,ORD,116,733,22,11
2014,7,14,1120,-4,1412,0,0,UA,N590UA,703,JFK,LAX,329,2475,11,20
2014,7,14,1056,46,1308,31,0,UA,N816UA,711,EWR,LAS,294,2227,10,56
2014,7,14,756,-4,1111,-6,0,UA,N596UA,730,JFK,SFO,347,2586,7,56
2014,7,14,1025,-5,1230,-16,0,UA,N536UA,733,EWR,DEN,224,1605,10,25
2014,7,14,1201,1,1341,10,0,UA,N854UA,759,LGA,ORD,122,733,12,1
2014,7,14,1157,-3,1528,11,0,UA,N546UA,766,JFK,SFO,343,2586,11,57
2014,7,14,2046,106,2223,100,0,UA,N826UA,775,EWR,ORD,113,719,20,46
2014,7,14,1429,-1,1729,-13,0,UA,N510UA,841,JFK,LAX,325,2475,14,29
2014,7,14,614,12,739,17,0,UA,N411UA,899,EWR,ORD,113,719,6,14
2014,7,14,1225,11,1513,4,0,UA,N16703,1010,EWR,SNA,330,2434,12,25
2014,7,14,2102,153,2339,157,0,UA,N17139,1022,EWR,DEN,225,1605,21,2
2014,7,14,1903,1,2331,53,0,UA,N38417,1047,EWR,SFO,350,2565,19,3
2014,7,14,2039,44,17,46,0,UA,N39416,1049,EWR,SFO,344,2565,20,39
2014,7,14,1305,10,1651,-10,0,UA,N66808,1053,EWR,SJU,204,1608,13,5
2014,7,14,926,-2,1222,-6,0,UA,N15710,1057,EWR,SNA,330,2434,9,26
2014,7,14,1748,23,2247,154,0,UA,N68801,1064,EWR,IAH,193,1400,17,48
2014,7,14,2337,98,106,110,0,UA,N37408,1066,EWR,BOS,46,200,23,37
2014,7,14,135,305,514,284,0,UA,N39463,1071,EWR,BQN,198,1585,1,35
2014,7,14,1840,25,2250,86,0,UA,N24702,1075,EWR,SNA,319,2434,18,40
2014,7,14,2153,58,2,110,0,UA,N73278,1081,EWR,BOS,51,200,21,53
2014,7,14,1715,16,2007,5,0,UA,N37470,1100,EWR,SEA,330,2402,17,15
2014,7,14,1332,-4,1620,-4,0,UA,N37274,1106,EWR,PBI,145,1023,13,32
2014,7,14,628,-2,851,-19,0,UA,N33714,1108,EWR,DFW,179,1372,6,28
2014,7,14,2159,269,132,304,0,UA,N33103,1109,EWR,MCO,145,937,21,59
2014,7,14,107,238,329,197,0,UA,N77530,1114,EWR,TPA,128,997,1,7
2014,7,14,627,-3,847,-21,0,UA,N37252,1120,LGA,IAH,182,1416,6,27
2014,7,14,2024,118,2335,94,0,UA,N63820,1127,EWR,SFO,337,2565,20,24
2014,7,14,2013,63,2253,54,0,UA,N16234,1128,LGA,IAH,194,1416,20,13
2014,7,14,828,22,1100,11,0,UA,N68802,1130,EWR,MCO,128,937,8,28
2014,7,14,712,-3,817,-9,0,UA,N68805,1142,EWR,BOS,46,200,7,12
2014,7,14,636,1,910,-3,0,UA,N37274,1144,EWR,MCO,130,937,6,36
2014,7,14,1615,18,1713,5,0,UA,N75433,1146,EWR,BOS,41,200,16,15
2014,7,14,1916,1,2312,42,0,UA,N12238,1151,EWR,SEA,311,2402,19,16
2014,7,14,751,-6,1033,-7,0,UA,N17719,1162,EWR,DFW,188,1372,7,51
2014,7,14,1036,17,1133,1,0,UA,N37419,1163,EWR,BOS,39,200,10,36
2014,7,14,1454,3,1753,6,0,UA,N68821,1164,EWR,FLL,150,1065,14,54
2014,7,14,1714,19,2004,13,0,UA,N77430,1165,EWR,LAX,329,2454,17,14
2014,7,14,2151,292,14,333,0,UA,N21723,1177,EWR,ORD,119,719,21,51
2014,7,14,1532,7,1804,-9,0,UA,N37419,1178,EWR,IAH,191,1400,15,32
2014,7,14,1147,15,1415,-3,0,UA,N56859,1179,EWR,MCO,125,937,11,47
2014,7,14,631,-4,919,-14,0,UA,N37277,1183,EWR,RSW,147,1068,6,31
2014,7,14,2013,104,2147,92,0,UA,N37273,1195,EWR,CLE,63,404,20,13
2014,7,14,803,-5,908,-15,0,UA,N16703,1199,EWR,BOS,40,200,8,3
2014,7,14,1618,26,1924,37,0,UA,N68802,1200,EWR,SAN,343,2425,16,18
2014,7,14,1740,15,2042,-31,0,UA,N38454,1202,EWR,SFO,335,2565,17,40
2014,7,14,1722,2,2058,71,0,UA,N73291,1214,LGA,DEN,241,1620,17,22
2014,7,14,1439,48,1714,47,0,UA,N76528,1219,EWR,DFW,194,1372,14,39
2014,7,14,1243,208,1529,195,0,UA,N18119,1226,EWR,LAX,328,2454,12,43
2014,7,14,2241,191,202,211,0,UA,N47414,1242,EWR,SAN,317,2425,22,41
2014,7,14,1330,35,1624,47,0,UA,N12116,1245,EWR,MCO,136,937,13,30
2014,7,14,657,-3,816,-11,0,UA,N77518,1262,EWR,ORD,119,719,6,57
2014,7,14,1452,-5,1727,-4,0,UA,N87527,1266,EWR,LAS,311,2227,14,52
2014,7,14,849,-5,1131,-18,0,UA,N76522,1626,EWR,SAN,321,2425,8,49
2014,7,14,611,1,840,-18,0,UA,N76515,1627,EWR,PBI,129,1023,6,11
2014,7,14,754,9,1020,-5,0,UA,N41140,1640,EWR,IAH,181,1400,7,54
2014,7,14,839,-1,1054,-6,0,UA,N12114,1643,EWR,DEN,232,1605,8,39
2014,7,14,1853,-2,2117,48,0,UA,N15712,1648,LGA,ORD,116,733,18,53
2014,7,14,1520,1,1826,-8,0,UA,N73299,1663,EWR,SFO,345,2565,15,20
2014,7,14,720,1,1020,-13,0,UA,N78438,1668,EWR,SFO,345,2565,7,20
2014,7,14,604,2,709,-4,0,UA,N69816,1686,EWR,BOS,44,200,6,4
2014,7,14,606,6,936,22,0,UA,N37465,1689,EWR,SFO,359,2565,6,6
2014,7,14,711,1,939,-9,0,UA,N87527,1692,EWR,MCO,127,937,7,11
2014,7,14,1413,9,1638,-12,0,UA,N37277,1695,EWR,IAH,183,1400,14,13
2014,7,14,701,2,946,-8,0,UA,N37298,1701,EWR,FLL,143,1065,7,1
2014,7,14,1216,69,1443,69,0,UA,N16709,1707,LGA,DEN,234,1620,12,16
2014,7,14,859,1,1125,-11,0,UA,N69818,1711,EWR,IAH,180,1400,8,59
2014,7,14,1538,8,1751,-2,0,UA,N77525,1722,EWR,DEN,224,1605,15,38
2014,7,14,145,555,412,532,0,UA,N19141,1725,EWR,IAH,186,1400,1,45
2014,7,14,1023,-2,1334,-6,0,UA,N33266,1727,EWR,SFO,346,2565,10,23
2014,7,14,1355,55,1528,63,0,UA,N19130,1734,EWR,ORD,120,719,13,55
2014,7,14,1002,52,1340,32,0,UA,N47414,1740,EWR,SJU,201,1608,10,2
2014,7,14,1254,-6,1424,-9,0,OO,N110SY,5263,LGA,ORD,117,733,12,54
2014,7,14,1917,47,2150,71,0,US,N542UW,425,JFK,CLT,95,541,19,17
2014,7,14,618,-2,756,-15,0,US,N579UW,461,JFK,CLT,78,541,6,18
2014,7,14,553,-7,656,-1,0,US,N945UW,517,LGA,PHL,28,96,5,53
2014,7,14,612,-3,750,-23,0,US,N624AW,538,EWR,CLT,78,529,6,12
2014,7,14,640,-5,858,-7,0,US,N578UW,623,JFK,PHX,283,2153,6,40
2014,7,14,1736,56,1955,59,0,US,N656AW,639,EWR,PHX,296,2133,17,36
2014,7,14,1436,41,1715,72,0,US,N658AW,660,EWR,PHX,314,2133,14,36
2014,7,14,2222,353,40,349,0,US,N161UW,671,JFK,PHX,300,2153,22,22
2014,7,14,1108,23,1315,23,0,US,N576UW,679,JFK,PHX,285,2153,11,8
2014,7,14,807,-3,944,-28,0,US,N509AY,686,EWR,CLT,74,529,8,7
2014,7,14,1017,-3,1213,-4,0,US,N199UW,873,JFK,CLT,80,541,10,17
2014,7,14,1019,-6,1202,-19,0,US,N111US,887,EWR,CLT,74,529,10,19
2014,7,14,1126,-4,1317,-13,0,US,N556UW,891,LGA,CLT,79,544,11,26
2014,7,14,813,-7,1000,-17,0,US,N543UW,1735,JFK,CLT,79,541,8,13
2014,7,14,1457,-3,1647,-15,0,US,N662AW,1749,EWR,CLT,81,529,14,57
2014,7,14,1308,-7,1511,-1,0,US,N661AW,1791,EWR,CLT,84,529,13,8
2014,7,14,1724,25,1952,40,0,US,N108UW,1798,JFK,CLT,96,541,17,24
2014,7,14,2000,251,2250,290,0,US,N654AW,1837,LGA,CLT,81,544,20,0
2014,7,14,1253,-2,1432,-26,0,US,N185UW,1843,LGA,CLT,79,544,12,53
2014,7,14,1819,71,2127,129,0,US,N567UW,1851,LGA,CLT,105,544,18,19
2014,7,14,1013,14,1209,6,0,US,N748UW,1882,LGA,CLT,81,544,10,13
2014,7,14,1451,1,1659,2,0,US,N555AY,1908,LGA,CLT,85,544,14,51
2014,7,14,629,-1,811,-16,0,US,N553UW,1951,LGA,CLT,82,544,6,29
2014,7,14,501,1,631,-17,0,US,N111US,1984,EWR,CLT,71,529,5,1
2014,7,14,756,-3,1002,7,0,US,N184US,2065,LGA,CLT,83,544,7,56
2014,7,14,1153,-7,1334,-20,0,US,N118US,2069,JFK,CLT,77,541,11,53
2014,7,14,834,-6,1023,-18,0,US,N740UW,2071,LGA,CLT,83,544,8,34
2014,7,14,623,-7,801,-27,0,US,N195UW,2085,EWR,CLT,74,529,6,23
